[ 5.07357036e+01  4.05857143e+01]
 [ 1.73137356e+01 -4.16407126e+01]
 [ 3.11559341e+01 -1.20971466e+00]
 [ 3.59475839e+01 -6.10506835e+00]
 [ 5.65656900e+01 -6.87522259e+00]
 [ 3.25405861e+01 -6.09691764e+00]
 [ 9.20039708e+01 -3.80454342e+01]
 [ 7.27201586e+01 -3.89838170e+00]
 [ 3.20565640e+01  1.86494796e-01]
 [ 5.58160786e+01 -3.42325491e+01]
 [ 8.49339556e+01  1.04228296e+01]
 [ 3.45886898e+00 -3.65833285e+01]
 [ 8.75009781e+01  4.41300842e+00]
 [ 2.01352679e+01 -2.83130981e+01]
 [ 7.58641988e+01 -1.42777762e+01]
 [ 6.39139250e+01  2.12425103e+00]
 [ 3.71372450e+00 -3.69242737e+01]
 [ 3.34590874e+01 -2.52127025e+00]
 [ 1.48179053e+01 -3.15090859e+01]
 [ 3.13735127e+01 -1.67198028e+00]
 [ 4.10570893e+01  5.92735848e+00]
 [ 4.34515927e+01 -1.39074292e+01]
 [ 8.78851480e+01 -1.71844230e+01]
 [ 7.12880088e+01 -4.04191345e+00]
 [ 4.04312114e+01  5.61675047e+00]
 [ 4.45345693e+01 -1.30385563e+01]
 [ 8.26094803e+01 -1.72954155e+00]
 [ 3.64089206e+01  1.35375466e+00]
 [ 8.99733014e+01 -3.79403955e+01]
 [ 4.06523053e+01  6.04071919e+00]
 [ 6.63580465e+01  1.38363473e+01]
 [ 6.88099427e+01 -5.59537330e+01]
 [ 2.83640817e+01 -2.07227826e+01]
 [ 4.42751153e+01 -5.25872632e+01]
 [ 3.77790429e+01 -1.67917594e+00]
 [ 7.78950612e+01  2.46433693e+00]
 [ 8.29537528e+01  1.09296973e+01]
 [ 4.93339978e+01 -9.41585983e+00]
 [ 8.09342496e+01 -2.31784274e+01]
 [ 3.69895604e+01  3.96512814e+00]
 [ 8.40579041e+01  2.78706689e+00]
 [-9.66148155e+01  2.84758285e+01]
 [ 4.00789504e+01  6.30825886e+00]
 [ 4.00884494e+01  5.26348428e+00]
 [ 5.40454552e+01 -2.35146627e+00]
 [ 8.19285087e+01  1.24253995e+01]
 [ 3.37584791e+01 -2.84464084e+00]
 [ 5.11761941e+01 -5.72698885e+01]
 [ 2.78546479e+01 -2.07355854e+01]
 [ 3.31763715e+01  3.91892407e+00]
 [ 3.15952449e+01 -6.04097271e+00]
 [ 8.25045732e+01 -8.60123420e+00]
 [ 6.89395334e+01 -1.06397063e+00]
 [ 6.88469008e+01 -1.54872708e+01]
 [ 8.17900331e+01  3.07323890e+00]
 [ 3.19526746e+01 -2.12535623e+00]
 [ 4.33122257e+01 -9.60257870e+00]
 [ 3.32690021e+01  3.92709609e+00]
 [ 3.42568299e+01 -2.99490216e+00]
 [ 6.04910647e+01 -3.57735330e+00]
 [ 8.84566354e+01 -3.94072310e+00]
 [ 4.75454754e+01 -2.66616918e+01]
 [-3.96386343e+01  7.97311481e+01]
 [ 7.27332721e+01 -5.22364378e+01]
 [ 9.52282868e+01 -1.99261895e+01]
 [-4.81497543e+00  7.13718544e+01]
 [-3.13309686e+00 -1.40472760e+01]
 [-1.42912035e+01  7.52119227e+01]
 [-2.57054377e+00 -1.34747887e+01]
 [-2.30673722e+01  7.41848665e+01]
 [-9.18807922e+00 -2.44314737e+01]
 [-3.57647917e+00 -2.87442570e+01]
 [-3.00964568e+01  6.70884824e+01]
 [-8.49192603e+00 -1.41426277e+01]
 [-7.26654766e+01  5.67740024e+01]
 [-8.25433463e+00 -2.18170414e+01]
 [ 2.52039292e+00  5.09362740e+01]
 [-1.59902171e+00  5.39440539e+01]
 [-2.05631929e+01  3.51357770e+01]
 [-2.58787290e+01  6.29102256e+01]
 [ 1.80577615e+01 -5.77653366e+00]
 [ 4.31994017e+00 -1.94129391e+01]
 [ 4.47205087e+00 -1.93082248e+01]
 [ 8.41652379e+01  4.86749934e+01]
 [-4.96260332e+01  4.39236277e+01]
 [-1.55320905e-01 -2.76106085e+01]
 [ 2.18303711e-01 -2.74085380e+01]
 [ 1.47894964e+01 -1.34816852e-01]
 [-1.39047709e+01  7.48327328e+01]
 [ 4.15380711e-01 -2.99357842e+01]
 [ 5.41841457e+00 -1.97221215e+01]
 [-4.27187539e+01  2.79500846e+01]
 [-2.96982743e+01  6.72923453e+01]
 [-1.64619735e+00 -2.75640631e+01]
 [ 7.20526506e+01 -5.32763811e+01]
 [ 1.76825476e+01  1.51684626e+01]
 [ 1.06388246e+01  4.57836576e+01]
 [-2.14381271e+01  6.65012246e+01]
 [ 2.00339136e+01  1.72117278e+01]
 [ 7.02003722e+01  1.18827558e+01]
 [ 1.93150666e+01  6.17960959e+00]
 [-4.49167538e+00 -1.91274318e+01]
 [-2.05147437e+00  4.37453723e+01]
 [ 8.17354311e+00 -1.88571235e+01]
 [-6.04169393e+00 -2.82444994e+01]
 [ 2.43922923e+00 -1.20477353e+01]
 [-4.25130214e-01 -2.57245015e+01]
 [-7.13612496e+00 -2.27199640e+01]
 [-9.59397221e-01  1.85933081e+00]
 [-1.14070150e+00 -3.04516441e+01]
 [-2.43162798e+01  3.77734105e+01]
 [-4.60500906e+00 -1.91441132e+01]
 [ 1.75019419e+01  1.28719862e+01]
 [-7.43548516e+00 -1.87539549e+01]
 [ 4.69023408e+01 -2.94337982e+01]
 [-1.30779708e+01  7.97395308e+01]
 [-3.33338979e+01  2.96066381e+01]
 [ 1.48831341e+01  4.02314203e+01]
 [ 1.05165123e+01  2.11848431e+01]
 [-4.72379506e+00 -2.12236478e+01]
 [-5.32371472e+00 -1.71416280e+01]
 [-8.95457334e+00 -1.88834726e+01]
 [-1.85377425e+01  7.71616134e+01]
 [ 5.16285243e+00 -6.77839034e+00]
 [ 2.00076431e+00 -2.39848943e+01]
 [ 7.13009983e+00 -1.75272017e+01]
 [ 8.53105553e+00  8.47721816e+00]
 [-2.12964945e+01  6.66857212e+01]
 [ 9.73113248e+00 -1.94577229e+01]
 [ 4.62494623e+00 -6.91094712e+00]
 [ 1.83157760e+01 -4.58795953e+00]
 [ 1.09559946e+01 -1.59373715e+01]
 [-3.59497750e+00 -2.85755648e+01]
 [-3.39686985e+00 -2.30131450e+01]
 [-5.43469569e+00  2.48495627e+01]
 [-6.74871993e-01 -2.44145897e+01]
 [ 5.18934108e+00 -2.43111038e+01]
 [ 1.30117406e+01 -4.38466663e+00]
 [ 1.72664426e+00 -2.49526655e+01]
 [ 2.04340043e+00 -1.10914564e+01]
 [ 5.17653246e+00 -1.07426924e+01]
 [ 7.19433429e+00  4.09865254e+01]
 [-6.82262936e+00  3.11869848e+01]
 [ 1.42058317e+01 -4.22262908e+00]
 [ 1.78059650e+01  1.17784485e+01]
 [-1.48163140e+01  7.80322595e+01]
 [ 5.49790685e+00 -2.50780291e+01]
 [ 2.98217251e+00  5.46490484e+01]
 [-1.21558573e+00 -2.56248995e+01]
 [-2.70485731e+01  7.44290257e+01]
 [-2.59351886e+01  6.79867733e+01]
 [-2.59419640e+01  6.90613905e+01]
 [ 9.95307968e+00  4.58202984e+01]
 [ 4.16874435e+00 -1.43290931e+00]
 [ 2.04575325e+00 -2.45249889e+01]
 [-2.49732796e+01  3.67406928e+01]
 [ 3.81097499e+00 -1.64151870e+00]
 [-2.47640723e+01  7.17465715e+01]
 [ 6.45222866e+00  1.13332981e+01]
 [ 7.51742095e+00  5.20205174e+01]
 [ 4.96090264e+00  1.51730533e+01]
 [ 7.05063833e+00  2.80050887e+00]
 [-2.57554345e+01  6.92654496e+01]
 [ 1.67631021e+01  9.03496802e+00]
 [ 2.51936464e+00 -1.13554807e+01]
 [ 5.38170845e+00  5.37909411e+01]
 [-2.86514542e+01  3.29007684e+01]
 [ 5.69879597e+00  4.28689432e+00]
 [-2.39252478e+01  7.33845803e+01]
 [-2.24826337e+01  3.93387335e+01]
 [ 1.44165572e+01  8.74721066e+00]
 [ 3.43295631e+00  5.36685807e+01]
 [ 5.76817017e+00 -8.50111303e-01]
 [-7.79130320e+00  6.11295983e+01]
 [ 1.82198808e+01  1.78283756e+01]
 [-2.16165309e+01  3.50694390e+01]
 [-7.49388466e+00 -1.30735035e+01]
 [ 1.81918392e+01  1.14242251e+01]
 [ 8.02126972e+00  5.62958918e+01]
 [ 8.03704500e+00  5.63087784e+01]
 [ 4.16424847e+00  4.31107389e+01]
 [-2.66548079e+00  3.13904930e+00]
 [ 5.47651973e+00  5.40295289e+01]
 [ 9.26280484e+00  2.57160134e+00]
 [ 1.60712348e+01  1.92646317e+01]
 [-2.95695501e+01  7.41784554e+01]
 [ 1.57775140e+01  7.40253164e+00]
 [ 1.57185679e+01  1.55096704e+01]
 [-2.13361458e+01  6.89537478e+01]
 [ 9.67891632e+00  5.19175680e+01]
 [ 2.27200677e+01  2.71840012e+01]
 [ 8.10656817e+00 -1.64465748e+01]
 [ 5.51256428e+00  3.85287705e+00]
 [-7.79269869e+00  6.11632690e+01]
 [ 3.30015711e+00  5.41531448e+01]
 [ 9.54514138e+00  4.20317183e+00]
 [-2.94066983e+00 -2.50700508e+01]
 [ 5.35580831e+00 -7.18665856e+00]
 [-2.39012615e+00 -2.46961147e+01]
 [-2.95364723e+01  3.52766816e+01]
 [-1.06561763e+01 -1.70893776e+01]
 [-2.81180038e+01  7.61412862e+01]
 [-1.66188682e+00 -2.35733561e+01]
 [-1.89282840e+00 -2.36417279e+01]
 [ 5.89886923e+00  4.53606971e+01]
 [ 2.13510151e+00  4.59403441e+01]
 [-3.29064363e+01  2.93140772e+01]
 [ 1.30361267e+01  4.31505771e+01]
 [-1.09626114e+00 -1.38723599e+01]
 [-1.67859680e+00 -2.63857718e+01]
 [ 9.91629174e+00  4.55652174e+01]
 [-1.37518492e-02 -1.35393297e+01]
 [-2.53522963e+01  7.58807422e+01]
 [-1.34557045e+00 -2.26776977e+01]
 [ 5.53312108e+00  4.64655178e+00]
 [-7.31612326e+00 -2.30325381e+01]
 [-1.87985979e+00 -2.59200565e+01]
 [ 7.27789443e+00  5.15232772e+01]
 [ 1.95062484e+01  4.35740203e+00]
 [-1.48595356e+00  5.66527639e+01]
 [-9.61536308e+00 -1.78845734e+01]
 [ 1.54695759e+01  4.60381389e+01]
 [-1.20496679e+00  5.62024523e+01]
 [ 1.31274347e+01  1.33143063e+01]
 [-1.15115563e+01  1.14337835e+01]
 [-8.63524309e+00 -2.74778412e+01]
 [ 5.11770196e+00 -8.95241776e+00]
 [-6.40292101e+00 -1.55824752e+01]
 [-5.62772570e+00 -1.46377849e+01]
 [ 1.20008314e+01  5.34251530e+01]
 [-2.43052114e+01  3.20563590e+01]
 [ 1.05197693e+01  9.78549827e+00]
 [-1.96443155e+01  3.98407553e+01]
 [-1.19675945e+00 -3.06503103e+01]
 [ 1.42331805e+01  8.81369832e+00]
 [-1.07130959e+01 -1.71721501e+01]
 [ 1.33247991e+01 -9.90594218e-01]
 [-3.98444231e+01  5.10301729e+01]
 [ 1.27317169e+01 -1.80640486e+00]
 [-4.06245696e+01  4.43934207e+01]
 [ 6.14532763e+00 -1.78252755e+01]
 [-4.92894661e+01  4.39652288e+01]
 [ 3.35568282e+00  3.41146801e+01]
 [-1.11912929e+00  4.88946359e+01]
 [ 5.95394843e+00 -1.77348183e+01]
 [ 1.13474631e+01 -1.12027554e+00]
 [ 1.37588996e+01  5.51317318e+00]
 [ 7.25619079e+00 -1.64719184e+01]
 [-9.88490106e+00 -2.24689449e+01]
 [ 1.00119900e+01  5.41185788e-01]
 [ 1.65494880e+01 -2.91114187e+00]
 [ 9.18589333e+00  3.01223692e+00]
 [ 1.69303390e+01  1.91090849e+01]
 [ 1.18713782e+01  1.52330053e+01]
 [-8.08692125e+01  1.43654039e+01]
 [-2.55715263e+01  3.60183149e+01]
 [-9.18092406e+00 -1.58337747e+01]
 [ 1.60895525e+01  2.28908663e+00]
 [ 1.22766061e+01  5.33048886e+00]
 [-7.13581013e+00 -2.10038919e+01]
 [-7.83652723e+00  6.11785102e+01]
 [-3.38278068e+01  3.18301994e+01]
 [ 1.54360246e+01  1.14689570e+01]
 [-9.17007694e+00 -1.52093977e+01]
 [-7.27685715e+00 -2.10897335e+01]
 [ 2.54708435e+00 -1.74480029e+01]
 [ 1.43002474e+01  9.91371587e+00]
 [ 7.38055752e+01  5.52477376e+01]
 [ 1.72734447e+00  3.83785295e+01]
 [-5.79411357e+00 -2.00441010e+01]
 [-1.38863234e+01  1.22917828e+01]
 [ 1.19399788e+01  5.34084000e+01]
 [-7.51126654e+00 -1.62128713e+01]
 [ 1.01278349e+01 -1.56573966e+01]
 [-6.63400362e+00 -1.56487415e+01]
 [ 1.06989195e+00  3.74065928e+01]
 [ 9.12819050e+00  4.78787708e+00]
 [-2.23648038e+01  3.39259109e+01]
 [ 4.32738495e+00 -5.55334626e+00]
 [-2.37199048e+01  3.82143178e+01]
 [-2.39329382e+01  6.48578301e+01]
 [ 2.96712149e+00 -8.56535705e+00]
 [ 2.01953999e+00  4.98496510e+01]
 [ 1.84419810e+00 -1.04958322e+01]
 [ 2.18742578e+01  2.91749244e+01]
 [ 2.01338043e+00 -1.00538802e+01]
 [ 4.13677574e+00 -1.05683542e+01]
 [ 1.20563976e+01  5.46479502e+00]
 [ 2.17780470e+00 -9.87814712e+00]
 [ 5.54474111e+00  9.89929223e+01]
 [ 3.41244196e-01 -1.09722959e+01]
 [ 1.12160350e+01  1.38990680e+01]
 [ 5.15445385e+00 -2.66017040e+01]
 [-8.55132058e+00 -1.92737815e+01]
 [-6.34375136e-01 -2.78069911e+01]
 [ 4.41734739e+00 -1.07182375e+01]
 [-2.13051879e+01  7.06778611e+01]
 [ 7.37042534e+00  1.45685630e+00]
 [ 1.17016789e+01 -8.11168870e+00]
 [ 1.07580191e+01 -9.34810825e+00]
 [ 1.43766970e+01  4.34350347e+01]
 [ 1.03542888e+01 -1.12521117e+01]
 [ 1.62056671e+01 -1.83271193e+00]
 [ 1.11903407e+01 -1.15404176e+01]
 [ 1.64818746e+01 -3.19922318e+00]
 [-6.19656682e+00 -2.30951932e+01]
 [-2.24523108e+01  3.93814258e+01]
 [ 4.40656430e+00 -1.25681367e+01]
 [-1.69186691e+00 -1.80611875e+01]
 [ 5.36291000e+00 -2.66027101e+01]
 [ 2.87732625e+00 -1.74234888e+01]
 [-2.61528352e+01  6.69191194e+01]
 [ 4.31538152e+00 -2.81249989e+01]
 [ 2.37526538e+00 -1.74185463e+01]
 [ 7.21495645e+01  1.40322700e+01]
 [ 5.87369442e+00 -6.45797649e+00]
 [ 6.62859484e+00 -1.79838167e+01]
 [ 6.02497963e-01 -8.07021408e+00]
 [ 3.61617110e+00  1.01224587e-01]
 [-2.34335692e+00 -9.60011277e+00]
 [-3.75875365e+01  4.08481620e+01]
 [-3.38157782e+01  3.08151040e+01]
 [-3.58462431e+00 -1.64007820e+01]
 [ 4.15493726e+00 -1.35813765e+01]
 [ 7.11685752e+01  1.29023695e+01]
 [ 3.56324298e+00  7.96802158e-01]
 [ 2.88338822e+00  7.03442537e-01]
 [ 4.06983142e+00 -1.06367482e+00]
 [ 1.63302181e+01  1.22045282e+01]
 [-3.17196633e+01  2.39172880e+01]
 [ 6.16050594e+00  3.61132645e+01]
 [ 1.10653354e+01 -1.59104754e+01]
 [-2.20773820e+01  6.93694749e+01]
 [-5.41500209e+00  2.70490014e+01]
 [-2.34094092e+01  6.97902640e+01]
 [-2.57008133e+01  7.35236386e+01]
 [ 1.36088255e+01  4.78284073e+01]
 [-2.80919247e-01 -3.01852790e+01]
 [-6.19733098e+00  2.63646846e+01]
 [-1.27117359e+01 -1.35559134e+01]
 [-2.33538648e+01  7.41981611e+01]
 [-2.34330202e+01  7.49251711e+01]
 [ 1.53933989e+01  4.69206164e+01]
 [ 4.88770186e+00 -2.75588836e+01]
 [-1.22269320e+01  7.64455577e+01]
 [-6.21558498e+00  2.94410323e+01]
 [ 5.46781126e+00 -8.37122697e+00]
 [ 1.84687544e+01  5.53793050e+01]
 [ 5.14450565e-01  4.14875345e+01]
 [-2.37180913e+01  7.73747859e+01]
 [-2.30445911e+01  7.05959544e+01]
 [-2.41499795e+01  6.53724860e+01]
 [-9.41897321e+00 -1.61079919e+01]
 [ 8.65697800e+00 -1.26344124e+00]
 [ 1.21238481e+01  1.48948841e+01]
 [ 6.86693385e+00 -1.76701975e+01]
 [ 9.81952925e+01 -3.99664803e+00]
 [-9.63991853e+00 -1.64682124e+01]
 [ 9.72838848e+00  5.19837678e+01]
 [-1.47086198e+00 -2.99314709e+01]
 [ 1.37054910e+01 -4.33829348e+00]
 [ 7.80610489e+00 -1.60960547e+01]
 [ 3.95032205e+00 -1.02013484e+00]
 [ 1.48977446e+01  1.34040320e+01]
 [ 4.49232217e+00  4.29043239e+01]
 [-3.11990249e+00 -1.49352672e+01]
 [ 1.75461707e+01  1.29657516e+01]
 [-6.37955367e+00 -2.66006905e+01]
 [ 5.97921257e+00 -3.16273227e+00]
 [ 5.67522895e+00 -1.73193118e+00]
 [-1.05803194e+00  8.96082517e+00]
 [ 3.32563552e-01 -7.80665771e+00]
 [ 2.65894029e+00 -3.75360581e+00]
 [ 3.19116352e+01 -4.13666892e+01]
 [ 4.74472205e+00 -6.74487624e+00]
 [ 4.50675389e+00 -1.63733914e+01]
 [ 1.73486814e+01 -9.51638614e-01]
 [-2.48496101e+00 -1.82409869e+01]
 [-2.15594168e+01  3.43770749e+01]
 [-1.18941161e+01  7.65992339e+01]
 [-1.35915466e+00 -2.34734626e+01]
 [-2.87023360e+01  3.31603164e+01]
 [ 3.43304758e+00 -1.29585578e+01]
 [-9.94506085e+00 -2.27247429e+01]
 [ 4.05096877e+00  3.50333194e+01]
 [-2.58743637e+00 -2.68879920e+01]
 [ 7.93346025e-01 -2.29780051e+01]
 [-1.12167188e+00 -2.62558624e+01]
 [ 4.83240036e+00  1.50006534e+01]
 [-1.03049408e+00 -1.12609257e+01]
 [-1.93389464e+01  7.35473998e+01]
 [-6.46800446e+01  3.37505204e+01]
 [-1.49611637e+00  5.41085249e+01]
 [ 5.04576556e+00  3.47183574e+01]
 [ 1.14903686e+01 -1.07558125e+01]
 [ 6.64105699e+01  5.11116013e+01]
 [ 1.63579431e+01  7.00024110e+00]
 [ 6.62881155e+01  5.10502669e+01]
 [ 1.09665535e+01 -8.48531703e+00]
 [-6.93253487e+01  1.51749489e+01]
 [ 7.46549921e+00  5.24131427e+01]
 [ 3.21164101e+01  2.07255660e+01]
 [ 4.74876634e+00  1.43238236e+01]
 [ 1.51428642e+00  6.44112355e+01]
 [ 5.39671954e+00  5.39087689e+01]
 [ 1.74423379e+01 -1.34342877e+01]
 [ 1.05319260e+01  4.89833288e+01]
 [-6.14543306e+00  7.63534483e+01]
 [-2.23878985e+01  7.15876524e+01]
 [-3.79130543e+00 -2.64882036e+01]
 [-2.40402743e+01  6.49707195e+01]
 [ 1.05228499e+01  4.88249750e+01]
 [-8.54923640e+01  2.28194680e+01]
 [ 1.87860541e+01  1.37662695e+01]
 [ 1.69183846e+00 -2.53619804e+01]
 [ 3.57258086e+00 -1.20453481e+01]
 [ 5.10463889e+00  1.03621556e+01]
 [ 9.42535911e-01 -2.38976009e+01]
 [ 5.83726110e+00  4.96243059e+01]
 [ 1.15234262e+01 -1.03554917e+01]
 [ 3.60799127e-01  5.29000648e+01]
 [ 1.41239135e+01  6.76789175e+00]
 [-3.35257634e+01  2.99734007e+01]
 [-2.11379492e+01  6.85659145e+01]
 [-3.20539792e+01  2.77276627e+01]
 [ 5.38521522e+00  6.93102105e+01]
 [ 2.12423434e+01  3.02014155e+01]
 [ 6.27977074e+01  7.03690038e+01]
 [ 5.28504798e+00  1.03136195e+01]
 [ 4.57116914e+00  4.72569608e+01]
 [ 2.03820760e+01  3.10159036e+01]
 [ 2.11701038e+01  3.03054505e+01]
 [ 5.45579109e+00  9.88546364e+01]
 [-4.58185108e+00 -2.12035688e+01]
 [ 1.31809489e+00 -2.23889666e+01]
 [-5.99226505e+00 -2.67326329e+01]
 [ 8.89852601e+00  4.61473632e+01]
 [-2.63832049e+01  7.05608553e+01]
 [-5.69940716e+00 -2.60883496e+01]
 [-1.48284079e+01  7.64581328e+01]
 [-7.75169823e+00  2.45550795e+01]
 [-3.48037652e+00 -1.24222666e+01]
 [-3.84156702e+01  2.87655238e+01]
 [ 1.41499650e+00 -2.10224081e+01]
 [-2.15048153e+01  3.54642927e+01]
 [-1.90517665e+01  5.73767158e+01]
 [ 1.55255499e+01  1.13878178e+01]
 [-8.16462717e+00  2.46828075e+01]
 [-2.93646900e+00 -2.80574530e+01]
 [-2.92738335e+01  3.85251863e+01]
 [-1.53532204e+00 -1.40415447e+01]
 [-5.41183078e+00 -2.82388717e+01]
 [-2.37352497e+00 -2.19851593e+01]
 [ 1.80583409e+01 -4.40388890e+00]
 [-2.95504619e+00 -2.34682133e+01]
 [-4.39706027e+01  3.94082416e+01]
 [-9.11553783e+00 -2.56671586e+01]
 [ 7.14031034e+00 -2.64680757e+01]
 [ 2.25961396e+01  2.73286840e+01]
 [ 8.86375087e+00  8.27481900e+00]
 [-9.55682836e+00 -2.46902845e+01]
 [ 7.47136963e+01 -5.56477621e+01]
 [-1.53618272e+01  7.57861982e+01]
 [-8.14602493e+00 -1.66382834e+01]
 [-3.84221449e+00 -2.65460324e+01]
 [-2.91892368e+01  6.56038687e+01]
 [ 9.58427007e+00 -1.14594448e+01]
 [-9.12022469e+00 -2.55811991e+01]
 [ 4.73310877e+00 -5.29876810e+00]
 [-1.00916781e+01 -2.31643043e+01]
 [-9.32819026e+00 -2.50823639e+01]
 [-8.00378525e+00 -1.25794060e+01]
 [-4.35016164e+00 -1.95899856e+01]
 [ 1.35476645e+01 -8.50383558e-02]
 [ 7.24693714e+01 -5.36525338e+01]
 [ 1.67631314e+01  8.96683153e+00]
 [-6.77144674e+00 -1.48904742e+01]
 [-7.37708166e-01 -3.10754196e+01]
 [ 4.68813857e+00 -2.07519878e+00]
 [-2.52262324e+01  7.40593370e+01]
 [-3.32327180e+00  6.18191753e+01]
 [ 5.30016058e-01 -1.27276782e+01]
 [-2.41003795e+01  5.80158872e+01]
 [ 7.24991613e+01 -5.25476102e+01]
 [ 2.05829371e+01  1.34716029e+01]
 [ 1.83295527e+01  9.07443911e+00]
 [ 1.19466500e+01  5.33965069e+01]
 [ 3.75876328e+00 -1.76774831e+01]
 [-9.87115080e+00 -1.54826403e+01]
 [-1.72629069e+01  6.46309659e+01]
 [-5.69612859e+00 -1.98048421e+01]
 [-3.79994338e+01  2.88106859e+01]
 [ 1.38835941e+01  4.33694437e+01]
 [-2.38912328e+01  2.09734690e+01]
 [-5.66855682e+00 -2.51178132e+01]
 [-7.11414572e+00 -1.28057212e+01]
 [ 1.95541800e+01  4.18113955e+00]
 [-2.82165593e+00 -1.91712479e+01]
 [-5.91689642e+00 -1.54569773e+01]
 [ 1.94509258e+01  1.74928019e+01]
 [-8.07245718e+00 -1.98568939e+01]
 [ 1.22383178e+01 -2.65275848e+00]
 [-3.48256906e+00 -1.64102907e+01]
 [-1.52357065e+00 -5.64718012e+00]
 [-1.45615393e+00  5.71969981e+01]
 [-2.86963461e+01  3.28600484e+01]
 [-8.40790141e+00 -1.42730475e+01]
 [ 4.03335088e+00  2.72644761e+00]
 [ 7.29659210e+00  4.67276853e+01]
 [ 1.14772465e+00 -2.09873043e+01]
 [-4.95033597e-01 -2.02369180e+01]
 [ 4.26917026e+00  8.69977977e+00]
 [-6.28570673e+01  4.00931279e+01]
 [-3.33917049e+00 -1.20355776e+01]
 [-3.48023711e+00 -1.16672200e+01]
 [ 2.24338979e+01  2.83771993e+01]
 [ 4.06385351e+00 -1.36654704e+01]
 [ 7.51167175e+01  5.75304108e+01]
 [-3.16529879e-01 -2.01629897e+01]
 [-3.21077724e+00 -2.50013636e+01]
 [ 7.09744848e+01  1.18476789e+01]
 [-9.77934706e+00 -2.53992349e+01]
 [ 1.03683809e+01  4.60522443e+01]
 [ 1.00114038e+00  5.60483645e+01]
 [ 8.43778892e+00  4.62734790e+00]
 [-3.74177370e+01 -4.36175951e+01]
 [-2.61160793e+00 -2.78817106e+01]
 [-1.30578430e+01  7.98048781e+01]
 [ 6.33756370e-01 -1.23987324e+01]
 [-2.64929677e+01  7.38192328e+01]
 [-1.03038564e+00  9.02470982e+00]
 [-2.71163737e+01  7.41299950e+01]
 [ 9.89972439e-02  5.57365429e+01]
 [ 1.89283563e+01  1.80981843e+01]
 [-1.66892608e+01  2.11907991e+01]
 [-2.50480484e+01  7.50927886e+01]
 [-2.37877840e+01  7.38982698e+01]
 [-1.70588754e+01  7.09501217e+01]
 [-2.53244476e+01  7.54780836e+01]
 [-8.27764209e+01  5.33207174e+01]
 [ 5.65669576e+01 -3.27837064e+01]
 [-2.53592570e+01  7.47990400e+01]
 [-2.77451644e+01  7.24845178e+01]
 [-2.54130770e+01  6.98168784e+01]
 [-4.65682545e+01  4.37135772e+01]
 [-1.62539448e+01  6.57896719e+01]
 [-2.60718696e+01  7.44797463e+01]
 [-2.65388365e+01  7.48262471e+01]
 [-6.81876997e+00 -2.83255652e+01]
 [ 2.07127090e+00  4.59135899e+01]
 [-8.81070064e+00 -2.50781351e+01]
 [ 9.15749958e+00  3.24297658e+00]
 [-5.42631279e+00 -2.62279628e+01]
 [-1.01504761e+01  3.12467711e+01]
 [-5.01454906e+00 -2.53483944e+01]
 [ 4.24039254e+00  3.62311016e+01]
 [-1.79461321e+00 -3.02000051e+01]
 [-2.91913222e+01  6.75540384e+01]
 [ 1.57183934e+01  1.52911234e+01]
 [-2.37131675e-01 -1.09385094e+01]
 [ 4.24843455e+00  4.31042207e+01]
 [-5.70434342e+00 -2.52159109e+01]
 [-6.85244994e+01  3.47373713e+01]
 [-8.88003812e+01  4.74693953e+01]
 [-8.53141664e+01  2.30031318e+01]
 [-6.96150765e+01  4.82555696e+01]
 [-9.49598263e+01  3.91889944e+01]
 [-7.81255065e+01  2.25963342e+01]
 [-6.53256648e+01  4.04981485e+01]
 [-8.61478898e+01  4.75153653e+01]
 [-8.41102179e+01  4.98424945e+01]
 [-6.94196310e+01  3.26745214e+01]
 [-9.15549281e+01  4.66508335e+01]
 [-8.06133537e+01  4.15934247e+01]
 [-8.85492265e+01  4.73835343e+01]
 [-7.18770454e+01  4.59761213e+01]
 [-8.98231455e+01  3.81976723e+01]
 [-9.25920381e+01  1.36619067e+01]
 [ 8.38760863e+01  4.11993324e+01]
 [-8.76005849e+01  3.70274518e+01]
 [-7.60340852e+01  2.46313371e+01]
 [-8.45219490e+01  1.75945328e+01]
 [-7.05894434e+01  4.45792595e+01]
 [-6.58565488e+01  4.24761692e+01]
 [-6.81901495e+01  2.09325577e+01]
 [-8.20519530e+01  2.46852174e+01]
 [-9.83100581e+01  1.34628543e+01]
 [-9.64029177e+01  8.05910809e+00]
 [-8.14633493e+01  4.32315867e+01]
 [-9.66182666e+01  3.22808009e+01]
 [-9.19800030e+01  3.25908185e+01]
 [-9.58518479e+01  2.93411420e+01]
 [-9.14764637e+01  2.51801832e+01]
 [-7.13725762e+01  1.90181110e+01]
 [-9.20253916e+01  3.82533619e+01]
 [-9.45853294e+01  3.76025881e+01]
 [-7.95735204e+01  3.59695083e+01]
 [-6.58197520e+01  3.48812305e+01]
 [-8.23307833e+01  4.49813100e+01]
 [-9.78762680e+01 -2.04130983e+00]
 [-7.95776037e+01  3.60084866e+01]
 [-9.13739230e+01  2.49997930e+01]
 [-7.48533064e+01  4.59674946e+01]
 [-9.22742496e+01 -9.12794641e+00]
 [-8.05544734e+01  4.74006727e+01]
 [-7.82726896e+01  1.54256548e+01]
 [-8.81363963e+01  7.33032571e+00]
 [-7.91467891e+01  5.05001467e+01]
 [-8.48961555e+01  2.98872356e+01]
